layer,zone,kind,index,radius_start_mm,radius_end_mm,c_deg,length_mm,time_min,c_speed_deg_min,linear_speed_mm_s,e0_ma,e2_mm_s,deposit_area_mm2,line_energy_j_mm,volume_energy_j_mm3,deposited_volume_mm3,contour
11,FLANGE_NARROW,RING,12,49.70834172137268,49.70834172137268,360.0,312.3267223479909,0.6005004170141784,599.5,8.668512502204655,25.0,30.819574683619887,3.900373247008474,173.0400688259383,44.3650024926864,1218.1907921719474,False
11,FLANGE_NARROW,RADIAL_LINK,12,49.70834172137268,52.29167515973486,5.0,5.146107950849645,0.008340283569641367,599.5,10.283639055114541,25.737269668662,36.56191091584473,3.900373247008474,150.16437000982626,38.5,20.071741777711555,False
11,FLANGE_NARROW,RING,13,52.29167515973486,52.29167515973486,360.0,328.5582850514538,0.6005004170141784,599.5,9.119013513349378,25.0,32.421262349697535,3.900373247008474,164.4914768252225,42.17326558461678,1281.4999450976748,False
11,FLANGE_NARROW,RADIAL_LINK,13,52.29167515973486,54.87500859809704,5.0,5.342269170890103,0.008340283569641367,599.5,10.675634559828723,26.718332302196817,37.95559117299489,3.900373247008474,150.16437000982626,38.5,20.8368437524579,False
11,FLANGE_NARROW,RING,14,54.87500859809704,54.87500859809704,360.0,344.78984775491676,0.6005004170141784,599.5,9.569514524494101,25.0,34.02295001577518,3.900373247008474,156.74776355274915,40.187888088139324,1344.8090980234022,False
11,FLANGE_NARROW,RADIAL_LINK,14,54.87500859809704,57.458342036459214,5.0,5.5406592514309825,0.008340283569641367,599.5,11.072084070776247,27.7105421530658,39.36510697029279,3.900373247008474,150.16437000982629,38.50000000000001,21.610639115071404,False
11,FLANGE_NARROW,RING,15,57.458342036459214,57.458342036459214,360.0,361.0214104583797,0.6005004170141784,599.5,10.020015535638827,25.07748867329794,35.62463768185283,3.900373247008474,150.16437000982629,38.50000000000001,1408.1182509491296,False
11,FLANGE_NARROW,RADIAL_LINK,15,57.458342036459214,60.041675474821396,5.0,5.741047064090099,0.008340283569641367,599.5,11.472525716406714,28.712743277095747,40.78881619385348,3.900373247008474,150.16437000982626,38.5,22.392226378593566,False
11,FLANGE_NARROW,RING,16,60.041675474821396,60.041675474821396,360.0,377.2529731618427,0.6005004170141784,599.5,10.470516546783552,26.204975348753564,37.22632534793049,3.900373247008474,150.16437000982629,38.50000000000001,1471.4274038748572,False
11,FLANGE_NARROW,RADIAL_LINK,16,60.041675474821396,62.62500891318357,5.0,5.943230480618439,0.008340283569641367,599.5,11.876555577102515,29.723924768704798,42.22528276905422,3.900373247008474,150.16437000982626,38.5,23.180817167409476,False
11,FLANGE_NARROW,RING,17,62.62500891318357,62.62500891318357,360.0,393.48453586530565,0.6005004170141784,599.5,10.921017557928275,27.33246202420918,38.82801301400814,3.900373247008474,150.16437000982626,38.5,1534.7365568005846,False
11,FLANGE_NARROW,RADIAL_LINK,17,62.62500891318357,65.20834235154575,5.0,6.1470322739145935,0.008340283569641367,599.5,12.28381949403933,30.74320026061398,43.673247538186814,3.900373247008474,150.16437000982626,38.5,23.97572022967415,False
11,FLANGE_NARROW,RING,18,65.20834235154575,65.20834235154575,360.0,409.71609856876864,0.6005004170141784,599.5,11.371518569073,28.459948699664803,40.429700680085794,3.900373247008474,150.16437000982629,38.50000000000001,1598.0457097263122,False
11,FLANGE_NARROW,RADIAL_LINK,18,65.20834235154575,67.79167578990793,5.0,6.35229663435701,0.008340283569641367,599.5,12.69400610765676,31.769790500952737,45.131603509801124,3.900373247008474,150.16437000982626,38.5,24.776327849708053,False
11,FLANGE_NARROW,RING,19,67.79167578990793,67.79167578990793,360.0,425.9476612722316,0.6005004170141784,599.5,11.822019580217724,29.58743537512042,42.03138834616344,3.900373247008474,150.16437000982626,38.5,1661.3548626520396,False
11,FLANGE_NARROW,RADIAL_LINK,19,67.79167578990793,70.3750092282701,5.0,6.558886210250728,0.008340283569641367,599.5,13.106840943484372,32.80300855162213,46.59937483176128,3.900373247008474,150.16437000982626,38.5,25.58210430463474,False
11,FLANGE_NARROW,RING,20,70.3750092282701,70.3750092282701,360.0,442.17922397569447,0.6005004170141784,599.5,12.272520591362447,30.714922050576043,43.63307601224109,3.900373247008474,150.16437000982629,38.50000000000001,1724.6640155777668,False
11,FLANGE_NARROW,RADIAL_LINK,20,70.3750092282701,72.95834266663229,5.0,6.766679592549335,0.008340283569641367,599.5,13.522081385777755,33.842247208615255,48.075698920774876,3.900373247008474,150.16437000982629,38.50000000000001,26.392576053857628,False
11,FLANGE_NARROW,RING,21,72.95834266663229,72.95834266663229,360.0,458.4107866791575,0.6005004170141784,599.5,12.723021602507174,31.842408726031667,45.23476367831875,3.900373247008474,150.16437000982626,38.5,1787.9731685034947,False
